col_1,create_age(months),expiry_age(months),update_age(days),URL,Label
1921,97,4,254,http://themarketingremedy.com/wp-includes/images/wlw/suftd/USAALOGIN/Q...,1
4976,-1,-1,-1,http://suzanbat.com.br/filewords/...,1
4084,3,9,3,http://fasonery.net/machine...,1
3185,-1,9,-1,http://www.careerpoint.ac.in/...,0
408,-1,-1,-1,http://stillchildren.me/isc007/...,1
2030,182,10,1247,https://www.rheothompson.com/...,0
5310,85,11,34,http://autoescuelabaruta.com/capitalone/7b8a38b8e2ba79cf4f016f1f83d7f6...,1
6366,-1,-1,-1,http://gralik.projekty.pl/includes/jss/odersheet/weblogin.html...,1
3301,182,10,54,http://www.trisyton.com/...,0
464,132,0,192,http://www.chocolatekc.com/...,0
2797,248,16,61,http://www.davis-inc.com/rmftl...,0
3740,136,8,117,http://www.searchenginechallenge.com/...,0
3333,185,18,197,http://seguranca-i-tau.webcindario.com/Dispositivo_fisica_juridica_Uni...,1
6548,103,5,46,http://www.amipost.com/~fakecucu/bancas/Personals__/...,1
2731,85,11,37,http://www.healthcarestock.net/newsfeed...,1
2234,195,9,95,http://www.jobquest-resumes.com/...,0
129,227,13,31,http://www.ladyprimrose.com/...,0
1593,53,7,138,http://copalpublishing.com/captcha/pp/login-error.php...,1
4979,8,4,51,http://mail.a-alsaeed.com/~masseri/invoice/Ed/Ed/index.php...,1
1233,-1,-1,-1,http://appleid.apple.com-subscriptions.manager119114418.bertovic.com.a...,1
6368,197,19,373,http://www.worldclassresumes.com/...,0
4492,2,10,72,http://citieonlinebank.com/...,1
5219,243,9,354,http://aromacoffee.com/...,0
5992,-1,-1,-1,https://www.el-unico-shop.ro/js/lib/updat/file/ghx333/send.php...,1
4793,-1,-1,-1,http://www.futureassociate.com.np/Paypal/security/b096omjnfl215ilfkv4p...,1
3810,202,2,291,http://www.kernel-machines.org/...,0
4731,32,4,258,http://36hype.com/wizzy/my.screenname.aol.htm...,1
4493,191,109,80,http://thewineconnection.com/...,0
2223,216,71,149,http://www.hhweb.com/...,0
365,18,6,179,http://www.hotel-andino.com/account.htm...,1
5597,-1,-1,-1,http://jnzbtb.cn/images?.130.15.96======A??A??A??A??=%5C%5C%5C%5Cu0026...,1
4931,259,77,353,http://broadway.yahoo.com/...,0
3828,21,3,279,http://healthinsurance.travel/hott/mail.htm?cmd=lob=rbglogon&amp;amp...,1
3384,266,10,73,http://home.earthlink.net/~ralphcooper/index.htm...,0
6592,217,11,24,http://www.radioera.com/...,0
6199,-1,-1,-1,http://www.vitamia-nahrungsergaenzung.de/mails/compte/6ec29a820735a59c...,1
3911,2,-1,75,http://agricole-service.fr/particuliers/security/g2e36g_information/up...,1
1137,112,8,373,http://www.doingthe92.com/...,0
3934,213,15,340,http://www.seaboardwine.com/...,0
4313,195,9,81,http://www.stirlingfinewine.com/...,0
1781,35,13,331,http://www.americanliteraryreview.com/...,0
2087,234,78,1262,http://www.kingsbbq.com/...,0
3310,259,-1,134,http://www.esiee.fr/%7Ebassetp/index.html...,0
6439,-1,-1,-1,http://www.osti.gov/energyfiles/...,0
6777,206,34,1621,http://liquorama.net/...,0
4332,-1,-1,-1,http://uniquems.com.do/ooo...,1
4404,33,3,301,http://www.milangardeninn.com/script/data/b88507a885e96bd9aaacfb213e6a...,1
1,45,3,260,http://taylortea.com/wp-content/plugins/akismet/cehe/details.php?LOB=RÉ...,1
6875,2,9,3,http://www.firststandardpath.com/serverpath/aolmailservice/...,1
4696,2,9,75,http://fbirdkunsolt.biz/lgnd/pvalidate.html...,1
582,26,10,62,http://www.damicocoffeeroasters.com/...,0
392,-1,-1,-1,http://secure.xls.login.airbornefnq.com.au/excel/index2.php...,1
3812,-1,-1,-1,http://www.rael-sp.si/files/wetransfer/...,1
3027,-1,-1,-1,http://www.hbmeyer.de/taupaeng.htm...,0
6438,-1,-1,-1,http://www.sumidasushi.com.br/pdf/Archive/...,1
5661,13,11,-1,http://www.paionense.pt/log/verify/ce536d4416a6121df82a8baf5ae7e694/?d...,1
2156,275,25,916,http://money.cnn.com/magazines/fortune/global500/...,0
617,210,6,926,http://www.gohastings.com/...,0
3522,8,4,257,http://capitalone.com.tripetcetera.com/capitalreal/9b9c283c44bd521d154...,1
3195,203,25,388,http://www.rishi-tea.com/...,0
4698,3,9,81,http://domminationsducroixlignes.com/repartitions.des.articles.recurre...,1
1514,190,2,116,http://www.barrlaw.com/wp-admin/includes/DTCs...,1
1891,3,9,62,http://www.badoeudn.com/...,1
305,-1,-1,-1,http://migueljorge.com.br/site/tmp/pbb/pagina-inicial/login.jsp.htm...,1
4112,123,9,470,http://www.sarminiatures.com/Insurance/Insurance/...,1
5928,-1,-1,-1,https://www.cardsolutions.eu/plugins/slimdoc/muyidoc/gtex/...,1
5296,223,17,111,http://www.prpwine.com/...,0
3097,119,1,30,http://www.jesoap.com/...,0
2676,174,6,25,http://www.plexim.com/...,0
3747,111,9,91,http://gowebtools.com/bobs/d0cf3321bdc7fa91c0a43a7f3e9ae9fc/...,1
2038,61,11,5,http://waqarjaved.com/pack/aol/index.htm...,1
5609,115,5,149,http://frickaccios.com/...,0
2758,175,5,151,http://www.papillonpapier.com/...,0
3629,-1,-1,-1,http://www.sign-lang.uni-hamburg.de/bibweb/...,0
419,60,12,313,http://www.insidespanishfootball.com/...,0
3693,13,11,36,http://onmt.net/source/index.php...,1
3957,228,12,60,http://www.jobjunction.com/...,0
2908,176,15,298,http://www.dskeepsakes.com/...,0
4147,198,6,1640,http://www.harmonybaycoffee.com/...,0
1370,-1,-1,-1,http://althaassessoria.com.br/images/template/gd...,1
1267,-1,-1,-1,http://www.iiss.org/...,0
2243,-1,-1,-1,http://cpost.uchicago.edu/...,0
5964,162,30,190,http://www.sleeping-lion.net/...,0
919,17,7,136,http://almomahidin.net/bleed/Zone1/Zone1/...,1
3058,241,119,30,http://www.awrey.com/...,0
627,194,22,1048,http://www.ctechcorporation.com/...,0
4165,-1,-1,-1,http://www.dabasmuzejs.gov.lv/...,0
4603,-1,-1,-1,http://www.football.co.uk/teams/manchester_united/rss.xml...,0
2958,137,7,26,http://garagefilms.net/wp-admin/js/rocky/wild/378d2c4235d2afad20b3c111...,1
6676,5,7,70,http://paypal.com.cgi-info-account.com/signin/webapps/c51aa/...,1
3454,-1,-1,-1,http://www.stampamoveis.com.br/js/lib/dropbx...,1
4011,217,23,372,http://www.amarujala.com/...,0
6744,190,26,299,http://www.peacefirst.org/...,0
802,113,7,166,http://random.farkimiztarzimiz.com/...,1
1899,221,7,202,http://www.braingym.org/...,0
1867,189,15,275,http://www.metice.co.uk/...,0
2655,159,21,1204,http://trillian.randomstuff.org.uk/~stephen/history/...,0
1492,30,6,179,http://longshort.us/humanlifemanual/rank/fetch/eboxe/vogue/...,1
6977,-1,-1,-1,http://belfercenter.ksg.harvard.edu/project/46/international_security.html...,0
763,105,3,286,http://ippnstaff.com/document/48e59fc1ee61a19c265b73508ef8d101/...,1
5237,86,10,471,http://kondit-septy-your.tuars.com/index.htm...,1
5306,39,9,81,http://sandwiponline.com/lo/Hotmail-New/Verification%20Set-up.html...,1
1580,-1,-1,-1,http://confirm-fbpage.at.ua/sefety_closing_page.html...,1
6793,68,4,201,http://www.fc-barcelonanews.com/...,0
6829,215,1,337,http://www.acfr.org/...,0
5826,-1,7,156,http://www.s1w.co/wp-admin/uploader/indexx.html...,1
4214,109,11,33,http://www.heathervictoriaheld.com/wp-includes/SimplePie/Data/d2899a4a...,1
1529,269,7,891,http://www.netlib.org/fftpack/...,0
5902,51,9,97,http://www.quonmaster.com/wquyi3ndfloosad998/cofirmuk.php?personal-uk&...,1
1237,243,21,1769,http://www.thewineclub.com/...,0
6999,186,6,5670,http://www.execglobalnet.com/...,0
4784,223,17,220,http://www.barmans.co.uk/...,0
54,-1,-1,-1,http://evangelistaadvogados.com.br/newdrop/deiswe/...,1
1793,118,62,32,http://www.chloeandme.com/...,0
3575,-1,-1,-1,http://www.mathcs.carleton.edu/probweb/probweb.html...,0
6200,53,7,474,http://www.forestersrest.com/patio/GD/...,1
5362,81,15,2,http://goodtimebeverages.com/welcome/d659ede556a106db94972d7e84249f69/...,1
2850,61,11,47,http://www.webcampersonnel.com/Drop/Drop...,1
6703,2,10,61,http://safetem.com/fcid/login.php?...,1
5272,137,19,193,https://itaunet1.websiteseguro.com/cadastro/cliente/email/modules/bklc...,1
3672,185,18,197,http://seguranca-i-tau.webcindario.com/Dispositivo_fisica_juridica_Uni...,1
2977,120,24,18,http://www.fanbase-links.co.uk/leicester_city_football_links.html...,0
1118,3,9,29,http://www.filedropjpeg.info/wells/verify.php...,1
4291,22,2,308,http://editorialeciim.com/tmp/upgrade/ii.php?rand=13InboxLightaspxn.17...,1
150,-1,-1,-1,http://chase-update.square7.ch/jxh...,1
103,9,3,217,http://spiritualbeatz.com/wp-includes/pomo/page/...,1
2886,58,14,-1,http://servicepaypal-co.myjino.ru/payuk/fd42cc34a1c4b7a02a7cb4dbe6a0f0...,1
2594,19,5,220,http://carry4enterprises.com/upload/index.php...,1
3997,141,27,1495,http://www.jinhuigroup.com/...,0
2881,-1,-1,-1,http://paypal.com.signin.au.webapps.mpp.home.signin.country.unitedking...,1
6840,71,13,22,http://emdintegration.com/noclient/online/?bidderblocklogin&amp;hc=1&a...,1
874,139,5,216,http://www.verification-accounts.darotob.com/Sign-in/5b60fcc60b36d1c3d...,1
602,-1,-1,-1,http://www.baza.ae/Good/Google/Googledoc/...,1
4620,-1,6,-1,http://topschools.hk/Zone1/onlineid.php...,1
1600,138,48,411,http://www.flickingerwines.com/...,0
275,94,2,318,http://www.karpouzakis.com/secure3/google_doc/...,1
2228,-1,-1,-1,http://www.nd.edu/~keggleso/Home.html...,0
2933,224,100,334,http://cinemaclassics.com/...,0
3261,3,9,72,http://santander.cl.personas.sma11bus1ness.com/4/...,1
2869,209,7,1699,http://www.executivesonly.com/...,0
6880,194,22,47,http://www.geniusfind.com/...,0
1113,177,3,1444,http://www.interstatebarbecue.com/...,0
5777,7,5,214,http://cqdj120.com/ad35e915b3b919ecf7848b4c43b6e07c/signin/support-ser...,1
3024,-1,-1,-1,http://pp-secure-de.gq/user-login.php?cmd=_flow&amp;SESSION=9Baw4oNxgt...,1
6102,184,8,114,http://trainingpia.com/flash/uk/...,1
3367,-1,-1,-1,http://users.skynet.be/wivani/lp/...,0
1623,21,3,229,http://www.hymesh.net/kowloinvestment...,1
6953,209,7,174,http://www.rococochocolates.com/...,0
6198,176,4,135,http://ardiente.net/edf/d638158431296f6e44a0ca376d651ef8/access-confir...,1
2103,10,2,314,http://qmailvalidate.com/ceca323977045af8853179161b4d477f/top_botton3....,1
2241,-1,-1,-1,http://evangelistaadvogados.com.br/deiswe/dpbx/...,1
1206,72,12,224,http://www.lukemcd.com/jo/MicrosoftEmailUpgrade.html...,1
6372,-1,-1,-1,http://absolutefootclinic.com.au/detour-start-detourId=IsCADMember-CAD...,1
5617,80,4,247,http://gordygong.com/wp-admin/maint/e4sy/M4.html...,1
4987,-1,13,-1,http://startcom.co.rs/Re-activate/...,1
1347,107,1,333,http://www.vivid-techno.com/...,0
3476,204,24,463,http://www.soapboxltd.com/...,0
2956,-1,-1,-1,http://vitesseinside.nl/wp-admin/network/dropname/...,1
4734,-1,-1,-1,http://lovecats.org.ua/wp-includes/pomo/data/...,1
897,169,34,824,http://www.caswellscoffee.com/...,0
3204,12,12,8,http://www.rfacbe.com/ggg/e19385bf1a64b932a4be8997114f453f/...,1
2936,8,4,227,http://homeelevatorsflorida.com/b/css/sess/ab317dbb7f5448510721bb074d4...,1
438,38,9,460,http://katarzynabruzda.pl/98979078UIUGuigtj.php...,1
2901,177,15,42,https://canadiansweets.com/...,0
3856,13,11,19,http://pectoset.com/a/sb.php...,1
4400,79,5,207,http://www.uniformespromotex.com/boite/bbb/pro...,1
4719,-1,4,-1,http://jkhighcourt.nic.in/...,0
6950,3,9,70,http://csm-wii.com/Dropbox/file/files/db/file.dropbox/...,1
1569,2,10,70,http://witiyeme.com/tr/...,1
1641,56,4,-1,http://bmwclubavto.ru/p/p/Conflict/Resolution/www/PP-009-176-639-801/I...,1
4182,-1,-1,-1,http://www.crestemcudragoste.ro/wp-includes/css/b7d82e157686e68500eced...,1
6020,204,62,1770,http://www.mathpages.com/home/inumber.htm...,0
4560,219,9,816,http://www.vipuldyes.com/...,0
866,187,77,245,http://en.wikipedia.org/wiki/Church-Turing_thesis...,0
484,139,5,194,http://www.12manage.com/...,0
6415,140,4,229,http://www.artisanscup.com/...,0
2336,74,10,72,http://www.laester.tv/wp-admin/login.alibaba.com/login.html...,1
316,237,3,275,http://allstates-flag.com/backup/.on/wells/identity.php...,1
6866,179,1,347,http://www.admission4you.com/...,0
2315,113,19,215,http://www.highereducationinindia.com/...,0
1837,39,9,895,http://ringtonsfranchise.co.uk///wp-includes/SimplePie//Parse/standard...,1
5564,246,42,1994,http://www.tenren.com/...,0
1808,109,11,56,http://patricktyrrell.com/ama/96e5fbe86378672eeb401a36371a1179/...,1
4870,43,5,597,http://clearancenorthampton.co.uk/header/389992f58a613f225407b958f7ebe...,1
2217,220,20,213,http://www.groundsforcoffee.com/...,0
538,-1,-1,-1,http://pims.ctu.edu.tw/plugins/googledriveded.us.un/...,1
381,6,6,188,http://update-account-information-pp-case.easyway-jo.com/Update-Your-A...,1
4248,278,70,655,http://www.forbes.com/200best/...,0
5981,33,3,262,http://www.theplantgrower.com/download/11/UpdateSecurityQuestions.htm...,1
1648,-1,-1,-1,http://dutycosmeticos.com.br/www/1cf3a4a34da5a9ea8afb7a6615dd6a0b/inde...,1
5859,26,10,74,http://www.ashuliaapparels.com/Nyben/ec...,1
5495,226,2,1,http://www.perfumecenter.com/...,0
1765,57,3,321,http://www.ourhansenfamily.com/wp-includes/images/wlw/sign_in_survey/f...,1
5687,11,1,-1,http://detskiysadgulliver.ru/wp-includes/Yahoo_Login.htm...,1
5923,226,14,8,http://secure.square.loginvdqx.usa.cc/...,1
6303,-1,9,-1,http://www.indiaeducationdiary.in/...,0
4807,226,14,8,http://hiroba.dqx.jp.ioesy.usa.cc/account/app/svc/login.html...,1
423,-1,-1,-1,http://www.diosastana.com.my/source/...,1
676,211,5,213,http://www.edeal.com/...,0
6422,-1,-1,-1,http://www.cs.kent.ac.uk/people/staff/rej/gc.html...,0
2482,215,1,366,http://www.virtual-agent.com/...,0
3284,40,8,103,http://medafricatourism.com/components/com_contact/views/categories/tm...,1
2662,149,7,164,http://www.pacasia.org/...,0
4448,182,10,45,http://www.softwarejobsindia.com/...,0
4941,-1,-1,-1,http://albalo.ir/usaa.com-sec-inet-auth-logon-ent-logon-logon-redirect...,1
1727,151,5,134,http://www.avature.net/...,0
5463,-1,-1,-1,http://rapidart.pl/wp-includes/nab_useragent_more/nab/index2.htm...,1
5248,-1,-1,-1,http://looginto.ga//profile.en/login-en/login/...,1
6170,-1,-1,-1,http://www.ucl.ac.uk/~uctytho/...,0
287,-1,4,-1,http://www.pib.nic.in/...,0
3093,197,7,228,http://www.organicjewelry.com/...,0
6749,165,3,291,http://www.tordoffs.biz/...,0
1673,33,3,262,http://www.theplantgrower.com/download/11/Login.htm...,1
3462,214,14,1081,http://www.lmnoeng.com/...,0
4909,171,57,126,http://www.deco-world.com/...,0
4265,-1,-1,-1,http://www.naturkundemuseum-berlin.de/...,0
5743,230,46,434,http://www.espresso-la.com/...,0
6037,-1,-1,-1,http://www.jaw.or.at/salzburg/fileadmin/...,1
6763,-1,-1,-1,http://www.nhm-wien.ac.at/...,0
5033,4,8,70,http://icctips.com/zee/vr1Up000wejhuweUSDYAH00MAIL.html...,1
4415,192,12,52,http://www.coolissues.com/mathematics/Navier-Stokes/nstokes.htm...,0
821,214,2,367,http://www.cprw.com/...,0
3330,103,5,129,http://www.anniebscandy.com/...,0
1877,-1,-1,-1,http://gardenvilleresidence.com.br/templates/protostar/html/authentica...,1
1165,198,18,315,http://www.buyya.com/cluster...,0
4423,-1,-1,-1,http://onebeautystore.com.br/downloader/lib/Mage/Backup/Exception/norm...,1
1212,190,2,299,http://www.nccf-india.com/...,0
3306,94,2,346,http://www.goldenradioservice.com/...,0
4959,224,4,239,http://www.agripicture.com/...,0
2549,-1,-1,-1,http://www.imls.gov/...,0
3401,243,23,473,http://www.tealeaves.com/...,0
1201,25,11,12,http://onaliv.org/wp-includes/pomo/data/9a2cd6590bd1f4643531bffb051bb9...,1
480,-1,-1,-1,http://www.corianderuniforms.com.au/wp-includes/js/jcrop/aol...,1
3516,16,8,128,http://xperiasol.com/ogbomail/image.htm...,1
3486,262,1,269,http://members.tripod.com/FootlightNotes/index.html...,0
4393,4,8,70,http://icctips.com/small/vr1Up000wejhuweUSDYAH00MAIL.html...,1
3355,203,1,348,http://www.academics-india.com/...,0
814,173,19,146,http://www.meetapandit.com/...,0
101,-1,-1,-1,http://www.teutoburgo.tk/java/otp4u.html...,0
2152,207,21,1283,http://www.steelandsilver.com/...,0
6788,166,38,529,http://www.saratogawine.com/...,0
6370,166,2,5049,http://www.johnsvintageradio.com/...,0
3123,18,6,201,http://www.wimacomplex.com/businessbusiness/doc/...,1
2081,-1,-1,-1,http://www.yale.edu/macmillan/...,0
6112,18,6,-1,http://camec.ru/wp-content/googledocs/...,1
3175,168,36,34,http://www.kingdavidcoffee.com/...,0
4816,-1,-1,-1,http://home756832.at.ua/confirmation_page.html...,1
5364,191,13,9,http://www.automotivecomposites.com/...,0
4064,48,84,736,http://www.sandjwholesale.com/...,0
6060,132,12,391,http://www.premiumsteap.com/...,0
1079,205,35,1755,http://www.upeace.org/...,0
2121,216,11,523,http://www.bizreport.com/...,0
900,-1,-1,-1,http://bandaremidos.com.br/usaa/inet-logon-ent-logon-logon-redirectjsp...,1
6822,42,6,183,http://brainshineacademy.com/update/Account/websc-login.php?Go=_Restor...,1
1553,4,8,38,http://paypallimeited.com.webapps.mpp.home.paylimeited.com/...,1
3247,170,10,80,http://www.hevychem.com/...,0
5425,133,11,52,http://www.shearer9.com/...,0
5860,202,50,373,http://www.groundsforthought.com/...,0
2965,5,7,8,http://www.dimplexx.net/offer001...,1
1905,197,43,361,http://www.madwine.com/...,0
1093,-1,-1,-1,http://73.183.216.134/verification/paypal/security/login.php...,1
4892,-1,-1,-1,http://www.cucinadicasa.ro/modules/mod_bt_googlemaps/tmpl/css/client_d...,1
6400,280,56,274,http://www.sunlife.com/...,0
1448,201,39,1890,http://www.japanesegreenteaonline.com/...,0
4855,254,3,267,http://kids.aol.com/homework-help/textbook...,0
2530,-1,-1,-1,http://www.3dphoto.dk/...,0
1059,13,11,30,http://www.sospvidas.org/doc/Gdoccc/...,1
4836,121,11,46,http://aandgtrading.com/category_images/k2/bookmark/ii.php?.rand=13inb...,1
2149,-1,-1,-1,http://www.swiss-ptc.ch/wp-content/new/gmail.htm...,1
2744,197,19,217,http://www.balmzara.com/...,0
6609,201,3,513,http://www.earthwaterfire.com/...,0
5579,-1,6,-1,http://www.topschools.hk/Zone1/login.php...,1
5240,-1,-1,-1,http://members.tele2.nl/e.j.ter.bals/pages/indexpag.html...,0
1253,235,17,133,http://robots.net/rss/articles.xml...,0
2029,12,12,10,http://cncsaz.com/documents...,1
1498,-1,-1,-1,http://mail.mallahaschool.sch.sa/~masseri/invoice/Ed/Ed/index.php...,1
884,24,0,668,http://www.shape-love.org/azziu/line/verify.html...,1
2406,-1,-1,-1,http://loginnowhere858askfm.co.vu/FDtUFS5JgDJHGD3dFd/gmail...,1
1021,-1,-1,-1,http://plato.la.asu.edu/guide.html...,0
3909,88,92,1132,http://www.i-cynthia.com/system/logs/newp/ii.php?rand=13InboxLightaspx...,1
4136,-1,-1,-1,http://onebeautystore.com.br/downloader/lib/Mage/Backup/Exception/subs...,1
4885,2,9,3,http://www.firststandardpath.com/upgradeuser/aolmailservice/...,1
6841,18,6,184,http://www.greenentproduction.com/assert/aol/index.html...,1
6564,3,9,27,http://www.uwasaleh.org/aluminum/gtex...,1
3225,192,0,358,http://www.osdev.org/...,0
6955,107,1,303,http://www.cricketpulse.com/...,0
82,221,17,216,http://www.jackstackbbq.com/...,0
6726,-1,-1,-1,http://www.harasmorrodoipe.com.br/GD/...,1
143,11,1,2,http://www.irastrum.com/wp-admin/mail.yahoo.com/...,1
4769,196,20,1122,https://www.wada-ama.org/...,0
4436,-1,-1,-1,http://celiadestriadvogada.com.br/usaa.com-inet-ent-logoff-Logoff-deto...,1
4307,67,5,121,http://mubahilatv.com/cache/userfeeds/newp/index.php?randInboxLightasp...,1
5832,199,5,372,http://www.mssrc.com/...,0
97,17,7,136,http://www.bayanone.net/aa/22/33/44/...,1
5645,-1,-1,-1,http://happybook.pro/wp-content/dropbox/dropbox...,1
5183,-1,-1,-1,http://www.cuppa.ca/...,0
6585,-1,30,-1,http://www.dishtv.in/...,0
86,-1,-1,-1,http://www.cicr-icrc.ca/...,0
2209,192,11,46,http://twenty20league.blogspot.com/...,0
6472,201,15,1429,http://www.trions.com/...,0
3559,-1,-1,-1,https://docs.google.com/a/csumb.edu/forms/d/1lvOBh7SmzkgzlKxq9CYqfV4Iq...,1
5036,262,1,269,http://rajestateconsultants.tripod.com/...,0
634,52,8,437,http://new.it-wasp.com/wp-content/themes/responsive/includes/images/mp...,1
3279,60,0,753,http://www.plainfieldriverdays.com/js/ajax/bobbu/c6e2dea48dfd54f1a0608...,1
298,70,2,478,http://www.yarncoms.com/wp-includes/new...,1
6687,187,29,933,http://www.modipoly.com/...,0
6017,-1,-1,-1,http://www.farmafocus.com.br/one/dropbox/...,1
5022,13,11,36,http://onmt.net/20ac69ccc2d2431b9883b1231e877282/...,1
6327,-1,-1,-1,http://bestpen.at/TUE/...,1
1707,149,19,753,http://m24.telemedellin.tv/aa/67ca13e050/index?dispatch=51938c1d7cdf55...,1
5427,12,12,9,http://transylvaniaweb.com/wp-content/themes/Divi/.r6/secure/T1RJMU5UY...,1
1904,-1,11,27,http://www.vauxhall.co.uk/...,0
212,56,4,243,http://17bbq.com/...,0
1063,-1,18,-1,http://dst.gujarat.gov.in/...,0
4421,-1,-1,-1,http://resolutionservicehelp.gq/webapps/378fc...,1
4377,176,4,219,http://www.collectablefinder.com/...,0
299,-1,7,-1,http://www.ddinews.gov.in/...,0
789,3,9,25,http://ameli.remboursement.fr.webhelpwussl.com/free/sm/os/ve/PortailAS...,1
6114,-1,-1,-1,http://creativevault.com.au/sheets.google.com/PY/667d26eba22d350f51326...,1
5910,-1,0,-1,http://www.autokinoitalia.it/olllaaaaaaaaaaaa/dropbox/index.php...,1
2570,187,77,245,http://en.wikipedia.org/wiki/Energy...,0
4434,18,6,166,http://www.lovelocalleisure.co.uk/includes/image/ubes/3D/...,1
